doi,file_name,status,oa_status,best_host_type,source_url,resolved_url,bytes,http_status,error
10.1140/epjd/s10053-023-00651-3,unpaywall_oa_0571.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1140/epjd/s10053-023-00651-3.pdf,https://link.springer.com/content/pdf/10.1140/epjd/s10053-023-00651-3.pdf,2142734,200.0,
10.1149/1945-7111/ac6328,unpaywall_oa_0572.pdf,downloaded,green,repository,https://hal.science/hal-03631330,https://hal.science/hal-03631330/document,1222709,200.0,
10.1149/1945-7111/acaf3e,,failed,hybrid,publisher,https://iopscience.iop.org/article/10.1149/1945-7111/acaf3e/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=4b22e524-d772-4956-8e1b-4d8c871d59fd&ssb=24539213446&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1149%2F1945-7111%2Facaf3e%2Fpdf&ssi=404f1754-cnvj-4a29-9757-602e4fc276d3&ssk=botmanager_support@radware.com&ssm=82463180911798821131325614155546&ssn=b82420a392cc56be1622e448dca141f093da8bd94331-4161-42a7-a363c3&sso=3caec465-5e36449369487eb9408a51c3e72cddd69589b5423d6c23ae&ssp=33511337451778885295177883073799251&ssq=58354616365054758977263648680303684627289&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJ1em14IjoiN2Y5MDAwZjI1MzYxNzMtYzAwZC00NDY5LWJmZTgtN2UyNGZmNmFhN2QzMS0xNzc4ODYzNjQ4NTQzMTUzOS01OTA3MzUzOTE4MjMyNjcwMTMiLCJfX3V6bWYiOiI3ZjkwMDA4YmQ5NDMzMS00MTYxLTQyYTctYTQ2NS01ZTM2NDQ5MzY5NDgxLTE3Nzg4NjM2NDg1NDMxNTM5LTAwMzFmZjFkNWRmNGJiMmEzOTYxMyIsInJkIjoiaW9wLm9yZyJ9,0,200.0,no PDF link found on OA page
10.1149/2162-8777/ad07ee,,failed,bronze,publisher,https://iopscience.iop.org/article/10.1149/2162-8777/ad07ee/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=822ca368-1ef7-4479-88b1-0283333b027e&ssb=39465281243&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1149%2F2162-8777%2Fad07ee%2Fpdf&ssi=2cf7876d-cnvj-4fcb-b793-0ba782a01d38&ssk=botmanager_support@radware.com&ssm=45814652988559922130534487329347&ssn=73135c2950010c3430fed38db5ab13b337a195527045-1fa6-466f-81b4e1&sso=307b6948-a78e71602f9739b07577aa8b1c2f48c0caf1d8857f635244&ssp=53004420761778861187177881586054672&ssq=05162156364931252835163648932540466242868&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDA5NTUyNzA0NS0xZmE2LTQ2NmYtODk0OC1hNzhlNzE2MDJmOTcxLTE3Nzg4NjM2NDg3NzUxMjE3LTAwMzJkYTNjZDNmNTJjYTBiOTUxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDA1YTcyNDM3Yy1mYjRhLTQyMTAtYmNlNi1lMDExNWU3YzM5ZWUxLTE3Nzg4NjM2NDg3NzUxMjE3LWU1NGNjNGFjN2M1YTc5NWMxMyJ9,0,200.0,no PDF link found on OA page
10.1149/2162-8777/ad46f0,,failed,hybrid,publisher,https://iopscience.iop.org/article/10.1149/2162-8777/ad46f0/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=2f25caed-e8bc-4744-a7fb-cb3e14ddb6f2&ssb=53688236167&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1149%2F2162-8777%2Fad46f0%2Fpdf&ssi=7ee08962-cnvj-474a-8961-f25ee03445c9&ssk=botmanager_support@radware.com&ssm=89943916733989712133890622409712&ssn=6869809d2d9ebbf641068ecaf9e52ae40672b7bd1571-0f12-4f6f-880dee&sso=60df30c4-f35d35b9ae278c8c2fb81b8e0bd1c69ef5005db9bfcac037&ssp=73809798851778883986177880625182204&ssq=33435786365237656943063651558799172093142&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDBiN2JkMTU3MS0wZjEyLTRmNmYtODBjNC1mMzVkMzViOWFlMjcxLTE3Nzg4NjM2NTE2MzcxMTkwLTAwMzAzMDNhM2Q3ZmFlY2ZhMzYxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDAyMjk5OTlkMS1hYjcwLTQ4YjQtYTVkYi1hMTBhMTgyNWYwOWYxLTE3Nzg4NjM2NTE2MzcxMTkwLWNjYmFhYzU5N2Q5ZTJkNjUxMyJ9,0,200.0,no PDF link found on OA page
10.1149/2754-2734/ad1a75,,failed,gold,publisher,https://iopscience.iop.org/article/10.1149/2754-2734/ad1a75/pdf,https://validate.perfdrive.com/fb803c746e9148689b3984a31fccd902/?ssa=bfdf8f17-5f84-4a1b-86a1-3abd2baa3914&ssb=53688236167&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1149%2F2754-2734%2Fad1a75%2Fpdf&ssi=d6b35822-cnvj-4f97-9050-37f527e27895&ssk=botmanager_support@radware.com&ssm=89943916733989712133890622409712&ssn=6869809d02d0892319428ff0c1c02ae40672acc0ece2-4442-4946-a80dee&sso=60df3932-b324e32684268c8c2fb8a76cc1be803e69a2aa03bfcac037&ssp=73809798851778883986177880625182204&ssq=33435786365237656943063651558799172093142&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20(mailto:dabeetkd24@iitk.ac.in)&ssu=&ssv=&ssw=&ssx=eyJfX3V6bWYiOiI3ZjkwMDBhY2MwZWNlMi00NDQyLTQ5NDYtYTkzMi1iMzI0ZTMyNjg0MjYxLTE3Nzg4NjM2NTE3NzYxMjE0LTAwMzI1NDYxNTE5OGU4NTQ2OWYxMyIsInJkIjoiaW9wLm9yZyIsInV6bXgiOiI3ZjkwMDBmZWFiNDVlMy0zMzU3LTRhMzUtOWUzMS1jOWQ0MTMyODFiMzYxLTE3Nzg4NjM2NTE3NzYxMjE0LTk2MjQ0ZWQzZTI0NDYzZWMxMyJ9,0,200.0,no PDF link found on OA page
10.1155/2022/9575845,,failed,gold,publisher,https://downloads.hindawi.com/journals/amse/2022/9575845.pdf,,0,,HTTPError('403 Client Error: Forbidden for url: https://downloads.hindawi.com/journals/amse/2022/9575845.pdf')
10.1155/2023/5506063,,failed,gold,publisher,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1155/2023/5506063?download=true,,0,,HTTPError('403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1155/2023/5506063?download=true')
10.11591/ijaas.v14.i4.pp1367-1374,unpaywall_oa_0579.pdf,downloaded,gold,publisher,https://ijaas.iaescore.com/index.php/IJAAS/article/download/22010/13376,https://ijaas.iaescore.com/index.php/IJAAS/article/download/22010/13376,562294,200.0,
10.1177/00037028251325565,,failed,bronze,publisher,https://journals.sagepub.com/doi/pdf/10.1177/00037028251325565,,0,,HTTPError('403 Client Error: Forbidden for url: https://journals.sagepub.com/doi/pdf/10.1177/00037028251325565')
10.1186/s11671-022-03696-2,,failed,gold,publisher,https://nanoscalereslett.springeropen.com/counter/pdf/10.1186/s11671-022-03696-2,https://link.springer.com/journal/11671,0,200.0,no PDF link found on OA page
10.1186/s40580-023-00380-8,unpaywall_oa_0582.pdf,downloaded,gold,publisher,https://nanoconvergencejournal.springeropen.com/counter/pdf/10.1186/s40580-023-00380-8,https://link.springer.com/content/pdf/10.1186/s40580-023-00380-8.pdf,6435323,200.0,
10.1186/s40580-023-00403-4,unpaywall_oa_0583.pdf,downloaded,gold,publisher,https://nanoconvergencejournal.springeropen.com/counter/pdf/10.1186/s40580-023-00403-4,https://link.springer.com/content/pdf/10.1186/s40580-023-00403-4.pdf,7581457,200.0,
10.1186/s40580-025-00490-5,unpaywall_oa_0584.pdf,downloaded,gold,publisher,https://nanoconvergencejournal.springeropen.com/counter/pdf/10.1186/s40580-025-00490-5,https://link.springer.com/content/pdf/10.1186/s40580-025-00490-5.pdf,3191216,200.0,
10.1186/s40712-024-00180-w,unpaywall_oa_0585.pdf,downloaded,gold,publisher,https://link.springer.com/content/pdf/10.1186/s40712-024-00180-w.pdf,https://link.springer.com/content/pdf/10.1186/s40712-024-00180-w.pdf,1614388,200.0,
10.1360/TB-2023-0423,unpaywall_oa_0586.pdf,downloaded,bronze,publisher,https://www.sciengine.com/doi/pdf/9509CDBE164E43E68CAE53F9C1DC4494,https://www.sciengine.com/parse/pdf/0023-074X/49C70DE698CA4936ABD827C13BFDC3EB.pdf?attname=Design+of+advanced+energy-related+materials+via+atomic+layer+deposition.pdf,3989396,200.0,
10.1364/OE.487881,,failed,gold,publisher,https://doi.org/10.1364/oe.487881,https://validate.perfdrive.com/?ssa=f3dab8af-95da-ae19-e4af-52d92b33a621&ssb=03167216621&ssc=https%3A%2F%2Fopg.optica.org&ssi=358c622c-d3hy-4446-887e-ba8a3e3bacea&ssk=botmanager_support@radware.com&ssm=24270366768163267167612856449031&ssn=cb9c31f7c64807631063cb8802153dbb0534e96e3ed8-e603-f8ae-070666&sso=44fa7ae-0612-5181a17bf70955f84b4ef826b70fbef84ec6611987f7e349&ssp=41019685881778868527177886853685420&ssq=08894336368175771749563677002378141956478&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20%28mailto%3Adabeetkd24%40iitk.ac.in%29&ssv=&ssw=,0,200.0,no PDF link found on OA page
10.1364/OE.488152,,failed,gold,publisher,https://doi.org/10.1364/oe.488152,https://validate.perfdrive.com/?ssa=c26ebfcd-86ac-cc54-b983-baccca9da24a&ssb=76501219674&ssc=https%3A%2F%2Fopg.optica.org&ssi=576da0cf-d3hy-19e8-edf9-90e5a4d262ed&ssk=botmanager_support@radware.com&ssm=28892936957111566139608563697564&ssn=742d5cfcca01aed2bb80704ab12bb406b58e8768dc94-b4ba-00d8-a1e247&sso=c5dfbd8-a213-b7b50a752a457c293ad53f6a28fcf4f8d5ce59aa7226fdbf&ssp=14473601431778899401177887994493312&ssq=91506846368532160196663683061090987500914&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20%28mailto%3Adabeetkd24%40iitk.ac.in%29&ssv=&ssw=,0,200.0,no PDF link found on OA page
10.1364/OE.533851,,failed,gold,publisher,https://doi.org/10.1364/oe.533851,https://validate.perfdrive.com/?ssa=c7afaa64-2b2c-6e1c-5824-0d1af9dd645b&ssb=01303278845&ssc=https%3A%2F%2Fopg.optica.org&ssi=ab740cd2-d3hy-e2d5-e567-b3742bce1aaa&ssk=botmanager_support@radware.com&ssm=17035617718386121133250485412229&ssn=818e89ad19909ba678d321d4c2903783b6f416095f57-0f07-21d3-a7295b&sso=59dbfd3-a6a7-446564f2e1293bbd03e9361f2024dc1d891a736b262c354b&ssp=87393812781778858445177883876204140&ssq=61935046368725574711763685621396384598938&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20%28mailto%3Adabeetkd24%40iitk.ac.in%29&ssv=&ssw=,0,200.0,no PDF link found on OA page
10.1364/OE.564628,,failed,gold,publisher,https://doi.org/10.1364/oe.564628,https://validate.perfdrive.com/?ssa=b3699fd0-57dd-e06a-d6ae-6c73170e0e49&ssb=08298205574&ssc=https%3A%2F%2Fopg.optica.org&ssi=001491ab-d3hy-e398-205a-167f232397d6&ssk=botmanager_support@radware.com&ssm=80454392088354259138257452462911&ssn=b670d57c44675255eef06a6249e9f206548f4d83d221-c382-1a93-ff5444&sso=9e2d893-f52f-04bc23d8528d23a525b94edabbfa7e6a5eca4f3758ed4ef5&ssp=00164400021778851017177886254515864&ssq=97018716369098755955263688084381637362136&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20%28mailto%3Adabeetkd24%40iitk.ac.in%29&ssv=&ssw=,0,200.0,no PDF link found on OA page
10.1364/OE.568834,,failed,gold,publisher,https://doi.org/10.1364/oe.568834,https://validate.perfdrive.com/?ssa=fd61245b-cb9f-9705-88f0-e14c52d31180&ssb=63508245074&ssc=https%3A%2F%2Fopg.optica.org&ssi=1bbabfc5-d3hy-356d-1b51-3ff588e72897&ssk=botmanager_support@radware.com&ssm=95153950375588638137104751935652&ssn=e31d808d579e5d5cf5a9dc21cdade72b854e0a3d78bc-f17a-1c4c-64e6a8&sso=271d74c-693d-bf3c61e7d9e25a7a26d383893146bde8c850b9f6363c3236&ssp=76596116751778825592177880372912616&ssq=85366956369126518897463689421361743875503&ssr=MTgyLjY5LjE3Ni4xMA==&sst=ALD%20corpus%20builder%20%28mailto%3Adabeetkd24%40iitk.ac.in%29&ssv=&ssw=,0,200.0,no PDF link found on OA page
10.15376/biores.18.4.7923-7942,unpaywall_oa_0592.pdf,downloaded,gold,publisher,https://bioresources.cnr.ncsu.edu/wp-content/uploads/2023/10/BioRes_18_4_7923_Keskivali_TiO2_Foam_Cellul_Fib_Hydrophob_Physi_22926.pdf,https://bioresources.cnr.ncsu.edu/wp-content/uploads/2023/10/BioRes_18_4_7923_Keskivali_TiO2_Foam_Cellul_Fib_Hydrophob_Physi_22926.pdf,1409048,200.0,
10.15541/jim20230490,unpaywall_oa_0593.pdf,downloaded,gold,publisher,https://www.jim.org.cn/EN/article/downloadArticleFile.do?attachType=PDF&id=14975,https://www.jim.org.cn/EN/article/downloadArticleFile.do?attachType=PDF&id=14975,2765069,200.0,
10.1557/s43579-024-00543-6,unpaywall_oa_0594.pdf,downloaded,hybrid,publisher,https://link.springer.com/content/pdf/10.1557/s43579-024-00543-6.pdf,https://link.springer.com/content/pdf/10.1557/s43579-024-00543-6.pdf,4932943,200.0,
10.1590/1517-7076-RMAT-2024-0439,unpaywall_oa_0595.pdf,downloaded,gold,publisher,https://doi.org/10.1590/1517-7076-rmat-2024-0439,https://www.scielo.br/j/rmat/a/wZQLkY9v7Xkfbv8FnQ8DyQp/?lang=en&format=pdf,3297041,200.0,
10.17580/tsm.2023.08.10,unpaywall_oa_0596.pdf,downloaded,bronze,publisher,https://rudmet.net/media/articles/Article_CM_08_23_pp.56-61_1.pdf,https://rudmet.net/media/articles/Article_CM_08_23_pp.56-61_1.pdf,337852,200.0,
10.17683/ijomam/issue16.10,unpaywall_oa_0597.pdf,downloaded,bronze,publisher,https://doi.org/10.17683/ijomam/issue16.10,https://ijomam.com/wp-content/uploads/2024/06/pag.-82-92_EFFECT-OF-DEPOSITION-TEMPERATURE-ON-OPTICAL-PROPERTIES-OF-ALUMINUM-OXIDE-THIN-FILMS-PREPARED-BY-ATOMIC-LAYER-DEPOSITION.pdf,1019078,200.0,
10.18494/SAM3727,unpaywall_oa_0598.pdf,downloaded,gold,publisher,https://sensors.myu-group.co.jp/sm_pdf/SM2911.pdf,https://sensors.myu-group.co.jp/sm_pdf/SM2911.pdf,2581212,200.0,
10.2147/IJN.S446584,,failed,gold,publisher,https://www.dovepress.com/getfile.php?fileID=97294,,0,,HTTPError('404 Client Error: Not Found for url: https://www.dovepress.com/getfile.php?fileID=97294')
10.24425/bpasts.2023.144622,unpaywall_oa_0601.pdf,downloaded,gold,publisher,https://doaj.org/article/2f1505518bf34997a822cb7e86518f8e,https://journals.pan.pl/Content/126607/PDF/BPASTS_2023_71_2_3313.pdf,5401266,200.0,alt_location:repository:url
10.2478/msp-2025-0016,unpaywall_oa_0601.pdf,downloaded,gold,publisher,https://doi.org/10.2478/msp-2025-0016,https://reference-global.com/download/article/10.2478/msp-2025-0016.pdf,4847730,200.0,
10.26565/2312-4334-2025-1-27,unpaywall_oa_0602.pdf,downloaded,gold,publisher,https://periodicals.karazin.ua/eejp/article/download/24388/22761,https://periodicals.karazin.ua/eejp/article/download/24388/22761,1258882,200.0,
10.3389/fbioe.2024.1346404,unpaywall_oa_0603.pdf,downloaded,gold,publisher,https://public-pages-files-2025.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2024.1346404/pdf,https://public-pages-files-2025.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2024.1346404/pdf,4824686,200.0,
10.3389/fbioe.2024.1515810,unpaywall_oa_0604.pdf,downloaded,gold,publisher,https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2024.1515810/pdf,https://www.frontiersin.org/journals/bioengineering-and-biotechnology/articles/10.3389/fbioe.2024.1515810/pdf,2086275,200.0,
10.3389/fchem.2022.1035902,unpaywall_oa_0605.pdf,downloaded,gold,publisher,https://www.frontiersin.org/articles/10.3389/fchem.2022.1035902/pdf,https://www.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2022.1035902/pdf,5076737,200.0,
10.3389/fchem.2022.1118819,unpaywall_oa_0606.pdf,downloaded,gold,publisher,https://www.frontiersin.org/articles/10.3389/fchem.2022.1118819/pdf,https://www.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2022.1118819/pdf,541975,200.0,
10.3389/fmats.2022.813407,unpaywall_oa_0607.pdf,downloaded,gold,publisher,https://www.frontiersin.org/articles/10.3389/fmats.2022.813407/pdf,https://www.frontiersin.org/journals/materials/articles/10.3389/fmats.2022.813407/pdf,1690691,200.0,
10.3389/fmats.2024.1430884,unpaywall_oa_0608.pdf,downloaded,gold,publisher,https://www.frontiersin.org/articles/10.3389/fmats.2024.1430884/pdf?isPublishedV2=False,https://www.frontiersin.org/journals/materials/articles/10.3389/fmats.2024.1430884/pdf,36143898,200.0,
10.3389/fnano.2025.1621554,unpaywall_oa_0609.pdf,downloaded,gold,publisher,https://www.frontiersin.org/journals/nanotechnology/articles/10.3389/fnano.2025.1621554/pdf,https://www.frontiersin.org/journals/nanotechnology/articles/10.3389/fnano.2025.1621554/pdf,5287060,200.0,
10.3389/fnins.2023.1253075,unpaywall_oa_0610.pdf,downloaded,gold,publisher,https://www.frontiersin.org/articles/10.3389/fnins.2023.1253075/pdf?isPublishedV2=False,https://www.frontiersin.org/journals/neuroscience/articles/10.3389/fnins.2023.1253075/pdf,2940678,200.0,
10.3390/ECP2023-14631,,failed,gold,,https://www.mdpi.com/2673-4591/37/1/90/pdf?version=1689316960,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2673-4591/37/1/90/pdf?version=1689316960')
10.3390/app12042188,,failed,gold,publisher,https://www.mdpi.com/2076-3417/12/4/2188/pdf?version=1645434091,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/12/4/2188/pdf?version=1645434091')
10.3390/app12052491,,failed,gold,publisher,https://www.mdpi.com/2076-3417/12/5/2491/pdf?version=1646100065,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/12/5/2491/pdf?version=1646100065')
10.3390/app12199946,,failed,gold,publisher,https://www.mdpi.com/2076-3417/12/19/9946/pdf?version=1664793077,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/12/19/9946/pdf?version=1664793077')
10.3390/app13031905,,failed,gold,publisher,https://www.mdpi.com/2076-3417/13/3/1905/pdf?version=1675247620,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/13/3/1905/pdf?version=1675247620')
10.3390/app15041823,,failed,gold,publisher,https://www.mdpi.com/2076-3417/15/4/1823/pdf?version=1739257996,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/15/4/1823/pdf?version=1739257996')
10.3390/app15137487,,failed,gold,publisher,https://www.mdpi.com/2076-3417/15/13/7487/pdf?version=1751545586,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2076-3417/15/13/7487/pdf?version=1751545586')
10.3390/batteries10060178,,failed,gold,publisher,https://www.mdpi.com/2313-0105/10/6/178/pdf?version=1716541809,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2313-0105/10/6/178/pdf?version=1716541809')
10.3390/batteries10090304,unpaywall_oa_0620.pdf,downloaded,gold,publisher,https://documentserver.uhasselt.be//bitstream/1942/44510/1/Improving%20Lithium-Ion%20Battery%20Performance_%20Nano%20Al2O3%20Coatings%20on%20High-Mass%20Loading%20LiFePO4%20Cathodes%20via%20Atomic%20Layer%20Deposition.pdf,https://documentserver.uhasselt.be//bitstream/1942/44510/1/Improving%20Lithium-Ion%20Battery%20Performance_%20Nano%20Al2O3%20Coatings%20on%20High-Mass%20Loading%20LiFePO4%20Cathodes%20via%20Atomic%20Layer%20Deposition.pdf,4599234,200.0,alt_location:repository:url_for_pdf
10.3390/batteries10120438,,failed,gold,publisher,https://www.mdpi.com/2313-0105/10/12/438/pdf?version=1733836343,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2313-0105/10/12/438/pdf?version=1733836343')
10.3390/batteries9110526,,failed,gold,publisher,https://www.mdpi.com/2313-0105/9/11/526/pdf?version=1698149303,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2313-0105/9/11/526/pdf?version=1698149303')
10.3390/catal12111364,unpaywall_oa_0623.pdf,downloaded,gold,publisher,https://www.osti.gov/servlets/purl/2419573,https://www.osti.gov/servlets/purl/2419573,2812149,200.0,alt_location:repository:url_for_pdf
10.3390/catal14110786,,failed,gold,publisher,https://doi.org/10.3390/catal14110786,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2073-4344/14/11/786')
10.3390/chemengineering8010025,unpaywall_oa_0625.pdf,downloaded,gold,publisher,http://dspace.lu.lv/bitstreams/b4ffbbed-2f14-4530-b9a9-b0feee062cd6/download,https://dspace.lu.lv/server/api/core/bitstreams/b4ffbbed-2f14-4530-b9a9-b0feee062cd6/content,7894039,200.0,alt_location:repository:url_for_pdf
10.3390/chemistry5030138,,failed,gold,publisher,https://www.mdpi.com/2624-8549/5/3/138/pdf?version=1695212536,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2624-8549/5/3/138/pdf?version=1695212536')
10.3390/chemistry7050147,,failed,gold,publisher,https://www.mdpi.com/2624-8549/7/5/147/pdf?version=1757936458,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2624-8549/7/5/147/pdf?version=1757936458')
10.3390/coatings12010084,,failed,gold,publisher,https://www.mdpi.com/2079-6412/12/1/84/pdf?version=1642576386,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/12/1/84/pdf?version=1642576386')
10.3390/coatings12040431,,failed,gold,publisher,https://www.mdpi.com/2079-6412/12/4/431/pdf?version=1648041005,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/12/4/431/pdf?version=1648041005')
10.3390/coatings12040488,unpaywall_oa_0630.pdf,downloaded,gold,publisher,http://hdl.handle.net/10261/284672,https://digital.csic.es/bitstream/10261/284672/1/photostrate.pdf,2284216,200.0,alt_location:repository:url
10.3390/coatings12111613,,failed,gold,publisher,https://www.mdpi.com/2079-6412/12/11/1613/pdf?version=1666516373,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/12/11/1613/pdf?version=1666516373')
10.3390/coatings13010104,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/1/104/pdf?version=1673514396,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/1/104/pdf?version=1673514396')
10.3390/coatings13020278,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/2/278/pdf?version=1676368033,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/2/278/pdf?version=1676368033')
10.3390/coatings13030558,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/3/558/pdf?version=1678091360,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/3/558/pdf?version=1678091360')
10.3390/coatings13030638,unpaywall_oa_0635.pdf,downloaded,gold,publisher,https://hdl.handle.net/1822/86765,https://repositorium.uminho.pt/server/api/core/bitstreams/d1fc0a20-61fd-44ce-a50f-36ddc722ae8a/content,3485329,200.0,alt_location:repository:url
10.3390/coatings13030641,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/3/641/pdf?version=1679122404,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/3/641/pdf?version=1679122404')
10.3390/coatings13040787,unpaywall_oa_0637.pdf,downloaded,gold,publisher,https://www.osti.gov/servlets/purl/1991602,https://www.osti.gov/servlets/purl/1991602,2263633,200.0,alt_location:repository:url_for_pdf
10.3390/coatings13050870,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/5/870/pdf?version=1683278636,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/5/870/pdf?version=1683278636')
10.3390/coatings13050960,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/5/960/pdf?version=1684632063,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/5/960/pdf?version=1684632063')
10.3390/coatings13061017,unpaywall_oa_0640.pdf,downloaded,gold,publisher,https://hal.umontpellier.fr/hal-04171610v1/document,https://hal.umontpellier.fr/hal-04171610v1/document,3552790,200.0,alt_location:repository:url_for_pdf
10.3390/coatings13061070,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/6/1070/pdf?version=1686299707,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/6/1070/pdf?version=1686299707')
10.3390/coatings13061092,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/6/1092/pdf?version=1686648204,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/6/1092/pdf?version=1686648204')
10.3390/coatings13101730,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/10/1730/pdf?version=1696401389,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/10/1730/pdf?version=1696401389')
10.3390/coatings13122094,,failed,gold,publisher,https://www.mdpi.com/2079-6412/13/12/2094/pdf?version=1706517612,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/13/12/2094/pdf?version=1706517612')
10.3390/coatings14010038,,failed,gold,publisher,https://www.mdpi.com/2079-6412/14/1/38/pdf?version=1703685870,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/14/1/38/pdf?version=1703685870')
10.3390/coatings14050578,,failed,gold,publisher,https://www.mdpi.com/2079-6412/14/5/578/pdf?version=1715076318,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/14/5/578/pdf?version=1715076318')
10.3390/coatings14050596,,failed,gold,publisher,https://www.mdpi.com/2079-6412/14/5/596/pdf?version=1715324160,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/14/5/596/pdf?version=1715324160')
10.3390/coatings14060662,,failed,gold,publisher,https://www.mdpi.com/2079-6412/14/6/662/pdf?version=1716534594,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/14/6/662/pdf?version=1716534594')
10.3390/coatings14081019,,failed,gold,publisher,https://www.mdpi.com/2079-6412/14/8/1019/pdf?version=1723367569,,0,,HTTPError('403 Client Error: Forbidden for url: https://www.mdpi.com/2079-6412/14/8/1019/pdf?version=1723367569')
